k;id;type;s_count;i_count;charge_count;length;avg_in_bat;avg_out_bat;total_energy;demand_energy;grid_cost;total_cost;ework
30;51345;S;0;153534;153534;5000;59.9233;100;6.78556e+06;9.76363e+06;1;54.4993;2.10894e+08
31;7260;S;0;95831;95831;5000;28.4815;100;7.29713e+06;9.62812e+06;1;53.7568;2.07967e+08
32;24129;S;0;96950;96950;4259.91;37.1397;100;6.50811e+06;9.19502e+06;1;51.3836;1.98612e+08
33;296;S;101239;0;101239;2735.93;0;100;1.02504e+07;9.17753e+06;1;51.2878;1.98235e+08
34;55628;S;0;87683;87683;4532.6;9.89282;100;8.27041e+06;8.99636e+06;1;50.2951;1.94321e+08
35;143;S;188273;0;188273;2704.76;0;100;1.91154e+07;8.98181e+06;1;50.2154;1.94007e+08
36;2641;S;0;141008;141008;3765.05;29.1848;100;1.03564e+07;8.60447e+06;1;48.1478;1.85857e+08
37;41664;S;0;135934;135934;4136.67;29.3487;100;1.0083e+07;8.45934e+06;1;47.3525;1.82722e+08
38;2651;S;0;140588;140588;3765.05;17.6284;100;1.19556e+07;8.17966e+06;1;45.82;1.76681e+08
39;140;S;164058;0;164058;2618.19;0;100;1.66208e+07;8.14299e+06;1;45.6191;1.75888e+08
40;4536;S;0;151351;151351;905.678;0.629505;100;1.51688e+07;8.10911e+06;1;45.4335;1.75157e+08
41;3016;S;0;152716;152716;5000;35.9433;100;1.03047e+07;7.94427e+06;1;44.5302;1.71596e+08
42;17429;S;0;112794;112794;720.069;9.95519;100;1.02477e+07;7.94387e+06;1;44.5281;1.71588e+08
43;360;S;0;94988;94988;5000;0;100;1.01135e+07;7.78128e+06;1;43.6371;1.68076e+08
44;1934;S;0;137093;137093;4742.04;0;100;1.43471e+07;7.62411e+06;1;42.7759;1.64681e+08
45;22752;S;0;168610;168610;3432.46;44.5199;100;9.88387e+06;7.6093e+06;1;42.6948;1.64361e+08
46;15006;S;0;449425;449425;2590.98;30.1526;100;3.1916e+07;6.95812e+06;1;39.1267;1.50295e+08
47;15823;S;0;125592;125592;3232.7;26.2255;100;9.66557e+06;6.95179e+06;1;39.092;1.50159e+08
48;206;S;99689;0;99689;5000;0;100;1.05163e+07;6.64651e+06;1;37.4193;1.43565e+08
49;50283;S;0;73469;73469;2963.16;11.6034;100;6.65079e+06;6.47162e+06;1;36.4609;1.39787e+08
50;153;S;68400;0;68400;5000;0;100;7.1132e+06;6.35249e+06;1;35.8082;1.37214e+08
51;34941;S;0;112810;112810;3977.68;35.8643;100;7.47262e+06;6.33276e+06;1;35.7001;1.36788e+08
52;40938;S;0;83893;83893;2020.64;4.9782;100;8.11417e+06;6.28561e+06;1;35.4417;1.35769e+08
53;15353;S;0;87008;87008;5000;2.96766;100;9.11239e+06;6.17169e+06;1;34.8175;1.33308e+08
54;34888;S;0;76124;76124;5000;4.80917;100;7.61265e+06;6.12056e+06;1;34.5373;1.32204e+08
55;14122;S;0;98747;98747;3691.77;37.9781;100;6.36803e+06;5.97144e+06;1;33.7202;1.28983e+08
56;1478;S;0;205930;205930;2628.64;20.7064;100;1.7089e+07;5.87938e+06;1;33.2158;1.26995e+08
57;31202;S;0;178262;178262;3920.46;45.3243;100;1.02412e+07;5.83513e+06;1;32.9733;1.26039e+08
58;18193;S;0;125017;125017;4707.67;28.1368;100;9.58554e+06;5.75779e+06;1;32.5495;1.24368e+08
59;21739;S;0;151452;151452;5000;42.4517;100;9.47483e+06;5.7476e+06;1;32.4937;1.24148e+08
60;24020;S;0;98853;98853;4959.05;36.5091;100;6.72063e+06;5.74282e+06;1;32.4675;1.24045e+08
61;378;S;66240;0;66240;5000;0;100;6.97375e+06;5.69727e+06;1;32.2179;1.23061e+08
62;47919;S;0;110700;110700;3630.78;43.387;100;6.54321e+06;5.629e+06;1;31.8438;1.21586e+08
63;2254;S;0;111900;111900;3842.28;35.4862;100;7.59553e+06;5.42497e+06;1;30.7258;1.17179e+08
64;30251;S;0;290434;290434;4020.75;15.4857;100;2.51943e+07;5.42386e+06;1;30.7198;1.17155e+08
65;19373;S;0;85755;85755;3396.36;8.75341;100;7.81436e+06;5.39266e+06;1;30.5488;1.16482e+08
66;13812;S;0;94962;94962;2415.48;29.3153;100;6.88881e+06;5.35205e+06;1;30.3263;1.15604e+08
67;42933;S;0;98273;98273;1277.66;20.8636;100;7.83364e+06;5.15116e+06;1;29.2256;1.11265e+08
68;151;S;78223;0;78223;1301.38;0;100;7.91099e+06;5.00569e+06;1;28.4284;1.08123e+08
69;35828;S;0;92138;92138;4724.14;11.8288;100;8.41392e+06;4.94298e+06;1;28.0848;1.06768e+08
70;4439;S;0;178812;178812;5000;53.7604;100;9.20281e+06;4.94115e+06;1;28.0748;1.06729e+08
71;44324;S;0;139079;139079;2596.25;3.12603;100;1.38341e+07;4.91798e+06;1;27.9478;1.06228e+08
72;47120;S;0;69515;69515;4349.29;4.87869;100;6.87173e+06;4.91375e+06;1;27.9246;1.06137e+08
73;15636;S;0;143738;143738;4547.84;26.8348;100;1.10579e+07;4.82743e+06;1;27.4517;1.04272e+08
74;36151;S;0;70703;70703;1585.66;10.3996;100;6.37432e+06;4.69393e+06;1;26.7202;1.01389e+08
75;48552;S;0;106170;106170;4677.87;42.0352;100;6.45408e+06;4.68752e+06;1;26.685;1.0125e+08
76;5571;S;0;84398;84398;4111.67;50.192;100;4.39243e+06;4.62799e+06;1;26.3589;9.99646e+07
77;3626;S;0;88133;88133;3161.02;22.7612;100;7.04576e+06;4.53278e+06;1;25.8372;9.79081e+07
78;214;S;51678;0;51678;4293.31;0;100;5.45796e+06;4.50553e+06;1;25.6878;9.73194e+07
79;33045;S;0;91251;91251;4982.59;20.6937;100;7.71995e+06;4.43284e+06;1;25.2895;9.57493e+07
80;43203;S;0;82567;82567;3029.29;31.3119;100;5.96932e+06;4.41054e+06;1;25.1673;9.52676e+07
81;3453;S;0;54460;54460;4683.9;15.3864;100;4.82292e+06;4.38906e+06;1;25.0496;9.48036e+07
82;35901;S;0;74051;74051;1658.38;13.6487;100;6.46836e+06;4.36891e+06;1;24.9392;9.43685e+07
83;18803;S;0;99093;99093;3630.78;24.6907;100;7.71414e+06;4.33566e+06;1;24.7571;9.36503e+07
84;52286;S;0;96585;96585;4747.63;33.3091;100;7.22296e+06;4.27799e+06;1;24.441;9.24046e+07
85;48495;S;0;88090;88090;3396.36;43.7738;100;5.42308e+06;4.21937e+06;1;24.1198;9.11384e+07
86;35232;S;0;55459;55459;3482.13;14.0494;100;4.87312e+06;4.20363e+06;1;24.0336;9.07984e+07
87;9342;S;0;75760;75760;2748.4;0;100;7.77109e+06;4.09352e+06;1;23.4303;8.84201e+07
88;32729;S;0;72379;72379;3347.72;22.5351;100;5.77854e+06;4.01557e+06;1;23.0031;8.67364e+07
89;41232;S;0;123185;123185;5000;45.7874;100;7.15487e+06;4.01087e+06;1;22.9774;8.66348e+07
90;9873;S;0;64625;64625;5000;21.8555;100;5.49245e+06;3.96622e+06;1;22.7327;8.56703e+07
91;50496;S;0;48622;48622;4120.75;10.82;100;4.57138e+06;3.91519e+06;1;22.4531;8.4568e+07
92;18016;S;0;61545;61545;3310.97;8.65199;100;5.83107e+06;3.90502e+06;1;22.3974;8.43484e+07
93;32548;S;0;75294;75294;2606.09;34.3376;100;5.07641e+06;3.78902e+06;1;21.7618;8.18429e+07
94;22665;S;0;59768;59768;2488.38;7.2772;100;5.58469e+06;3.77365e+06;1;21.6775;8.15109e+07
95;57458;S;0;38229;38229;3276.66;0;100;3.8933e+06;3.74752e+06;1;21.5344;8.09465e+07
96;12940;S;0;151265;151265;4898.74;54.2994;100;7.45307e+06;3.73481e+06;1;21.4647;8.06719e+07
97;5367;S;0;80244;80244;4138.97;8.71141;100;7.57575e+06;3.72715e+06;1;21.4228;8.05065e+07
98;23785;S;0;40396;40396;4941.62;1.04232;100;4.31507e+06;3.66508e+06;1;21.0827;7.91658e+07
99;6385;S;0;38230;38230;5000;15.7961;100;3.33121e+06;3.66296e+06;1;21.071;7.912e+07
100;36951;S;0;49619;49619;4318.1;4.25563;100;4.89788e+06;3.54796e+06;1;20.4409;7.6636e+07
101;26528;S;0;62120;62120;2985.76;33.4947;100;4.33341e+06;3.49972e+06;1;20.1765;7.55939e+07
102;20744;S;0;50491;50491;2055.54;0.0275225;100;5.15255e+06;3.45174e+06;1;19.9136;7.45575e+07
103;31354;S;0;135644;135644;4027.06;54.7339;100;6.44834e+06;3.42353e+06;1;19.7591;7.39483e+07
104;33034;S;0;80280;80280;4292.57;36.6048;100;5.43862e+06;3.38864e+06;1;19.5679;7.31945e+07
105;23594;S;0;83895;83895;4830.47;34.2087;100;5.72081e+06;3.36914e+06;1;19.461;7.27734e+07
106;50989;S;0;31760;31760;4904.82;0;100;3.47342e+06;3.33954e+06;1;19.2988;7.2134e+07
107;36712;S;0;42183;42183;3327.07;1.61147;100;4.29091e+06;3.27626e+06;1;18.9521;7.07672e+07
108;35987;S;0;104537;104537;4190.87;52.564;100;5.29314e+06;3.25131e+06;1;18.8154;7.02283e+07
109;45883;S;0;70269;70269;1435.07;19.6795;100;5.74226e+06;3.23173e+06;1;18.7081;6.98053e+07
110;35345;S;0;86021;86021;1460.25;16.8529;100;7.20158e+06;3.21246e+06;1;18.6025;6.93891e+07
111;44740;S;0;78485;78485;3853.21;26.5388;100;5.97361e+06;3.15164e+06;1;18.2693;6.80754e+07
112;26533;S;0;29246;29246;4720.38;0;100;3.03241e+06;3.14272e+06;1;18.2204;6.78828e+07
113;275;S;0;50909;50909;1505.2;0;100;4.98908e+06;3.04053e+06;1;17.6605;6.56755e+07
114;6820;S;0;55949;55949;5000;16.7879;100;4.90132e+06;3.00497e+06;1;17.4656;6.49074e+07
115;54637;S;0;116653;116653;4326.74;46.6068;100;6.58274e+06;2.99625e+06;1;17.4178;6.47191e+07
116;30685;E;0;661155;661155;297.321;24.711;26.1106;982878;777729;2;7.94643;1.67989e+07
117;1263;E;0;637190;637190;1474.72;2.40147;8.96256;4.69839e+06;2.58063e+06;3;32.4945;5.57415e+07
118;30421;E;0;760208;760208;806.598;22.181;25.7556;3.06591e+06;1.06606e+06;2;18.132;2.30269e+07
119;30360;E;0;520237;520237;2319.92;4.77656;13.9146;5.96629e+06;2.75465e+06;3;49.3983;5.95004e+07
120;18;E;1120849;0;1120849;166.433;0;0.529574;932732;362047;3;6.32866;7.82021e+06
121;1276;E;0;637190;637190;570.894;8.96256;11.4554;1.81884e+06;629851;2;13.4179;1.36048e+07
122;1099;E;0;230257;230257;810.247;11.7964;15.2011;932825;683193;3;19.2049;1.4757e+07
123;44048;E;0;254385;254385;776.209;79.1267;82.0096;833698;510702;2;17.5242;1.10312e+07
124;1094;E;0;186160;186160;740.945;29.921;33.2383;689672;429821;2;16.8189;9.28413e+06
125;195;E;464439;0;464439;5000;0;21.2054;1.1611e+07;2.51359e+06;2;102;5.42935e+07
126;19455;E;0;117783;117783;4432.73;25.2414;42.6123;2.55825e+06;2.21159e+06;2;90.6547;4.77703e+07
127;5689;E;0;97107;97107;2766.92;48.5466;54.648;1.34344e+06;1.45172e+06;5;60.3384;3.13573e+07
128;42152;E;0;116530;116530;2637.45;55.1636;64.7858;1.38646e+06;1.22256e+06;1;53.7489;2.64072e+07
129;30322;E;0;271848;271848;2602.21;12.2263;22.7002;3.52444e+06;1.19502e+06;1;53.0441;2.58124e+07
130;16147;E;0;128666;128666;3173.93;34.0002;46.2223;1.87721e+06;1.44282e+06;3;66.4786;3.1165e+07
131;141;E;78362;0;78362;1749.43;0;8.15945;685444;775875;1;35.9886;1.67589e+07
132;50382;E;0;120644;120644;1617.33;61.64;68.1038;818239;728387;2;34.3467;1.57331e+07
133;21263;E;0;94892;94892;1455.15;43.513;48.7891;681935;680515;2;31.103;1.46991e+07
134;9;E;78059;0;78059;1506.15;0;6.76798;587844;638910;1;31.1231;1.38004e+07
135;4;E;113916;0;113916;813.019;0;3.83522;463079;358585;2;18.2604;7.74544e+06
136;10802;E;0;135197;135197;2915.28;37.4801;50.6646;1.97069e+06;1.17794e+06;3;61.3057;2.54434e+07
137;30174;E;0;93790;93790;1615.81;0.0869202;7.18715;757732;635529;1;33.3161;1.37274e+07
138;197;E;134084;0;134084;910;0;4.48323;610082;402216;3;21.2;8.68787e+06
139;11105;E;0;116437;116437;3295.17;32.2035;48.0952;1.83157e+06;1.22366e+06;1;66.9033;2.64311e+07
140;42154;E;0;116530;116530;1956.02;45.9898;55.1636;1.13967e+06;742483;2;41.1203;1.60376e+07
141;30184;E;0;248743;248743;2166.89;49.8966;59.9407;2.69499e+06;805477;2;45.3377;1.73983e+07
142;44166;E;0;177510;177510;830.06;38.0874;41.7882;736720;306226;1;17.6012;6.61448e+06
143;277;E;0;71174;71174;3689.91;3.64751;20.2032;1.31313e+06;1.31343e+06;2;75.7982;2.83701e+07
144;18146;E;0;141042;141042;912.789;43.7405;47.756;643708;345611;2;20.2558;7.46519e+06
145;5486;E;0;86392;86392;2889.79;25.9101;36.6588;1.20261e+06;996975;1;58.7958;2.15347e+07
146;18627;E;0;106424;106424;3842.47;73.0088;84.3329;1.56176e+06;1.33533e+06;2;78.8494;2.88432e+07
147;42235;E;0;138298;138298;4364.31;51.1279;62.9419;2.92372e+06;1.50054e+06;2;89.2862;3.24117e+07
148;165;E;93423;0;93423;1905.15;0;9.91989;889925;666464;3;41.103;1.43956e+07
149;50834;E;0;149191;149191;1523.34;80.1662;83.3221;661189;525874;2;32.4668;1.13589e+07
150;5572;E;0;120482;120482;1550.84;79.3344;85.0919;806078;529787;2;33.0168;1.14434e+07
151;200;E;95550;0;95550;2666.93;0;9.37239;1.27412e+06;886644;2;55.3385;1.91515e+07
152;43895;E;0;128666;128666;3983.08;22.6289;38.5644;2.56243e+06;1.30526e+06;2;81.6616;2.81935e+07
153;282;E;0;64603;64603;3125.15;0;13.3042;1.00947e+06;1.0261e+06;2;64.503;2.21637e+07
154;22311;E;0;83762;83762;2688.19;48.0815;57.1128;902516;896001;3;56.7638;1.93536e+07
155;48672;E;0;81514;81514;3480.18;46.2439;59.9801;1.36125e+06;1.12894e+06;2;71.6035;2.43851e+07
156;38;E;139926;0;139926;2715.88;0;12.221;1.90011e+06;867762;1;55.3176;1.87437e+07
157;51935;E;0;149191;149191;4663.24;61.7217;76.7658;2.67771e+06;1.47608e+06;3;96.2647;3.18833e+07
158;40004;E;0;137363;137363;1102.09;14.0844;18.6693;756931;351445;1;23.0418;7.59121e+06
159;212;E;0;55644;55644;3830.18;0;18.1329;1.06563e+06;1.17045e+06;1;77.6035;2.52817e+07
160;35488;E;0;66200;66200;1285.54;12.8375;18.9205;425515;428361;3;28.7109;9.25259e+06
161;7051;E;0;81828;81828;1019.23;9.93983;13.6412;417008;317042;1;21.3846;6.84811e+06
162;51294;E;0;191362;191362;1388.66;85.7381;90.7951;1.12826e+06;439847;2;29.7731;9.5007e+06
163;24057;E;0;96950;96950;4199.27;44.4105;57.9013;1.56586e+06;1.25639e+06;2;85.9855;2.71381e+07
164;24029;E;0;96950;96950;4366.84;35.0885;44.4105;1.78767e+06;1.3197e+06;2;89.3368;2.85054e+07
165;15994;E;0;68025;68025;3836.37;28.5557;44.7495;1.30485e+06;1.15898e+06;3;79.7275;2.5034e+07
166;13127;E;0;172452;172452;2662.71;42.9384;54.7436;2.29594e+06;797529;2;55.2541;1.72266e+07
167;21;E;108542;0;108542;1430.14;0;6.68522;776151;424698;1;29.6028;9.17347e+06
168;21267;E;0;112313;112313;1617.33;36.6146;41.8527;908238;492310;2;34.3467;1.06339e+07
169;15;E;61087;0;61087;1248.52;0;5.53402;381341;367334;1;25.9704;7.93442e+06
170;22181;E;0;174135;174135;1388.66;46.8887;52.3044;1.20907e+06;419109;2;29.7731;9.05275e+06
171;980;E;0;116378;116378;2918.3;40.9253;53.2066;1.66827e+06;859727;3;61.3661;1.85701e+07
172;136;E;52070;0;52070;3341.27;0;14.3885;869900;949828;1;67.8254;2.05163e+07
173;45501;E;0;86738;86738;2942.25;45.5053;58.6488;1.26859e+06;834271;1;59.8451;1.80203e+07
174;98;E;63582;0;63582;2723.31;0;10.2014;865766;786254;2;56.4661;1.69831e+07
175;34956;E;0;83073;83073;1741.65;27.0379;35.5562;723421;511051;2;36.833;1.10387e+07
176;6135;E;0;59704;59704;4982.66;0.507332;20.8248;1.48742e+06;1.39623e+06;1;100.653;3.01585e+07
177;46314;E;0;66148;66148;1886.61;10.0734;18.5369;623978;551007;2;39.7322;1.19017e+07
178;29740;E;0;188608;188608;2047.58;22.5483;31.5504;1.93095e+06;595392;2;42.9516;1.28605e+07
179;17444;E;0;72204;72204;1894.81;18.7556;27.6414;684063;578202;4;41.8961;1.24892e+07
180;22614;E;0;168610;168610;2844.01;39.9139;50.7698;2.39765e+06;844750;6;62.8803;1.82466e+07
181;52140;E;0;128592;128592;4214.25;40.4962;56.8661;2.70959e+06;1.12723e+06;1;85.285;2.43482e+07
182;29466;E;0;70173;70173;2755.72;13.4649;19.8249;966887;739615;1;56.1145;1.59757e+07
183;35804;E;0;68509;68509;2939.87;14.2741;25.4408;1.00704e+06;780949;1;59.7974;1.68685e+07
184;24026;E;0;96950;96950;4688.14;21.4309;40.9393;2.27257e+06;1.23962e+06;2;95.7628;2.67758e+07
185;30571;E;0;209178;209178;3186.64;75.9102;85.7418;2.64434e+06;846476;2;65.7327;1.82839e+07
186;69;E;96977;0;96977;2410.81;0;10.7451;1.16897e+06;625728;1;49.2162;1.35157e+07
187;45885;E;0;69376;69376;1435.07;28.0438;34.687;497795;377161;1;29.7013;8.14668e+06
188;21030;E;0;47690;47690;2887.12;13.3244;27.4144;688434;768674;4;61.7424;1.66034e+07
189;22329;E;0;80270;80270;2688.19;44.7247;55.3159;1.07125e+06;697303;3;56.7638;1.50618e+07
190;47253;E;0;168927;168927;912.789;54.8371;58.757;770973;248315;2;20.2558;5.36361e+06
191;38976;E;0;78503;78503;4210.29;49.5556;64.2285;1.51797e+06;1.05361e+06;2;86.2058;2.2758e+07
192;105;E;52161;0;52161;1592.01;0;6.88548;415205;413547;2;33.8402;8.93262e+06
193;6;E;76408;0;76408;2620.31;0;11.9416;1.00106e+06;651514;1;53.4061;1.40727e+07
194;244;E;87474;0;87474;4327.26;0;19.1708;1.89261e+06;1.07903e+06;2;88.5452;2.3307e+07
195;6377;E;0;78673;78673;2771.33;31.1659;43.0809;1.09014e+06;692781;3;58.4266;1.49641e+07
196;17647;E;0;77413;77413;2175.32;44.0176;53.735;804906;536036;2;45.5063;1.15784e+07
197;18894;E;0;68877;68877;4103.46;33.7891;49.7681;1.36833e+06;985941;1;83.0691;2.12963e+07
198;34771;E;0;130175;130175;934.869;25.2476;29.5051;608483;243320;2;20.6974;5.25571e+06
199;22310;E;0;83762;83762;5000;27.7324;48.0815;2.03155e+06;1.19847e+06;2;102;2.5887e+07
200;7;E;56249;0;56249;1725.69;0;8.62605;485341;426914;2;36.5138;9.22133e+06
201;258;E;93628;0;93628;3894.01;0;16.5679;1.82294e+06;929711;2;79.8802;2.00818e+07
202;3679;E;0;85159;85159;5000;27.9031;47.5827;2.12898e+06;1.19674e+06;3;103;2.58496e+07
203;30967;E;0;58673;58673;1968.91;0;7.96986;577609;468535;1;40.3782;1.01204e+07
204;48705;E;0;51443;51443;3208.04;12.7517;26.601;825155;754943;1;65.1607;1.63068e+07
205;38764;E;0;126861;126861;3435.07;62.6644;71.3808;1.33384e+06;806966;1;69.7014;1.74305e+07
206;50417;E;0;58886;58886;3084.49;33.8363;48.0931;892508;736997;2;63.6899;1.59191e+07
207;10746;E;0;64849;64849;3259.27;11.1612;25.7152;1.0568e+06;764564;1;66.1853;1.65146e+07
208;18471;E;0;46713;46713;4964.92;13.1414;34.8979;1.15963e+06;1.16108e+06;2;101.298;2.50792e+07
209;307;E;76508;0;76508;5000;0;24.3111;1.9127e+06;1.15648e+06;1;101;2.49801e+07
210;4872;E;0;66064;66064;2569.17;42.2164;52.55;848647;606525;2;53.3833;1.31009e+07
211;38762;E;0;83601;83601;1701.77;18.4534;25.3655;711349;397301;1;35.0354;8.58169e+06
212;43189;E;0;61393;61393;2016.85;16.4572;24.8609;619103;478991;2;42.337;1.03462e+07
213;51539;E;0;186576;186576;4394.59;49.4741;68.1556;4.08935e+06;1.05818e+06;6;93.8917;2.28567e+07
214;5429;E;0;81446;81446;4516.66;27.3166;45.3128;1.83869e+06;1.02901e+06;1;91.3332;2.22266e+07
215;56147;E;0;42905;42905;1712.35;25.0221;30.7453;367342;418173;3;37.247;9.03254e+06
216;48636;E;0;84667;84667;3480.18;41.0732;55.609;1.39194e+06;803365;2;71.6035;1.73527e+07
217;14680;E;0;43674;43674;2701.91;8.79295;20.909;590017;627514;2;56.0382;1.35543e+07
218;32780;E;0;79857;79857;5000;45.3133;64.098;1.76249e+06;1.13811e+06;2;102;2.45833e+07
219;881;E;0;254258;254258;1814.66;70.1296;77.0589;2.10131e+06;420241;1;37.2933;9.07721e+06
220;47214;E;0;55139;55139;2077.97;17.7835;28.1365;572885;495712;3;44.5594;1.07074e+07
221;11125;E;0;116437;116437;906.987;44.8459;48.3558;455149;210679;1;19.1397;4.55067e+06
222;41583;E;0;54939;54939;2460.05;25.1543;36.0825;675763;561352;2;51.2009;1.21252e+07
223;45429;E;0;70752;70752;1690.62;37.4133;44.3037;598075;387212;2;35.8125;8.36379e+06
224;42239;E;0;155485;155485;2640.47;27.7216;39.2795;2.05276e+06;601990;3;55.8093;1.3003e+07
225;46529;E;0;77676;77676;3366.44;66.4878;78.8922;1.13235e+06;747383;2;69.3288;1.61435e+07
226;50844;E;0;148031;148031;5000;66.452;83.915;3.0986e+06;1.08836e+06;1;101;2.35086e+07
227;30337;E;0;212406;212406;884.74;9.12198;12.7108;939620;222575;3;20.6948;4.80761e+06
228;34851;E;0;60661;60661;3910.79;26.3322;44.4569;1.18616e+06;850266;1;79.2159;1.83657e+07
229;34890;E;0;81270;81270;2335.59;25.9458;35.976;949068;521317;2;48.7119;1.12604e+07
230;9933;E;0;49517;49517;3219.89;1.09682;15.7523;797197;698529;1;65.3978;1.50882e+07
