k;id;type;s_count;i_count;charge_count;length;avg_in_bat;avg_out_bat;total_energy;demand_energy;grid_cost;total_cost;ework
240;47919;E;0;110700;110700;3630.78;47.4418;62.9001;1.9874e+06;1.46797e+06;1;73.6156;3.17082e+07
241;379;E;0;66240;66240;4764.49;19.72;40.8564;1.578e+06;1.90142e+06;1;96.2898;4.10707e+07
242;31436;E;0;173810;173810;1566.97;92.0861;99.0275;1.33049e+06;637142;1;32.3394;1.37623e+07
243;14042;E;0;126034;126034;4847.94;35.6242;51.6497;3.05503e+06;1.92703e+06;1;97.9588;4.1624e+07
244;2224;E;0;113712;113712;4456.96;53.6266;71.6448;2.53248e+06;1.77218e+06;1;90.1391;3.8279e+07
245;2493;E;0;113712;113712;2479.69;56.5351;66.6118;1.40985e+06;1.10892e+06;3;52.5939;2.39526e+07
246;45885;E;0;69376;69376;1435.07;10.1643;16.8075;497795;582805;1;29.7013;1.25886e+07
247;24098;E;0;96950;96950;4895;37.0992;56.1219;2.37285e+06;1.99455e+06;4;101.9;4.30823e+07
248;12087;E;0;133182;133182;1954.79;16.1095;25.0476;1.30171e+06;782623;1;40.0958;1.69047e+07
249;6863;E;0;93503;93503;5000;3.99973;24.8058;2.33758e+06;1.97046e+06;2;102;4.2562e+07
250;48183;E;0;81013;81013;1794.92;39.0519;47.6847;727061;731190;2;37.8985;1.57937e+07
251;1885;E;0;139721;139721;5000;33.8111;54.0747;3.48571e+06;1.96366e+06;2;102;4.24151e+07
252;30953;E;0;228863;228863;3166.32;68.8647;81.7347;3.25352e+06;1.25407e+06;2;65.3265;2.70879e+07
253;22310;E;0;83762;83762;5000;22.6332;43.7077;2.09231e+06;1.95728e+06;2;102;4.22773e+07
254;3632;E;0;88133;88133;2517.18;31.584;41.9129;1.10923e+06;999193;2;52.3436;2.15826e+07
255;13780;E;0;85571;85571;4445.24;5.36584;23.9806;1.90192e+06;1.71553e+06;1;89.9048;3.70554e+07
256;15353;E;0;87008;87008;5000;15.3516;32.6535;2.1752e+06;1.92022e+06;1;101;4.14767e+07
257;3626;E;0;88133;88133;3161.02;18.4847;31.584;1.39295e+06;1.2138e+06;1;64.2204;2.62181e+07
258;44606;E;0;92610;92610;3432.47;35.404;48.9111;1.58941e+06;1.31029e+06;1;69.6495;2.83022e+07
259;7040;E;0;87870;87870;1585.66;3.40999;9.77035;696658;612182;1;32.7131;1.32231e+07
260;42239;E;0;155485;155485;2640.47;18.2805;29.8384;2.05276e+06;1.04292e+06;3;55.8093;2.2527e+07
261;31748;E;0;101355;101355;1936.06;47.8019;56.6086;981149;726750;1;39.7213;1.56978e+07
262;12549;E;0;160613;160613;4136.67;20.4666;38.2323;3.32202e+06;1.53174e+06;1;83.7334;3.30855e+07
263;51717;E;0;170236;170236;5000;95.9503;117.394;4.2559e+06;1.88216e+06;3;103;4.06547e+07
264;244;E;87474;0;87474;4327.26;0;19.1708;1.89261e+06;1.60416e+06;2;88.5452;3.46499e+07
265;48472;E;0;88090;88090;4416.99;40.1966;60.279;1.94547e+06;1.64884e+06;3;91.3399;3.5615e+07
266;48770;E;0;86823;86823;3203.24;53.5498;64.5839;1.34713e+06;1.29637e+06;2;66.0647;2.80015e+07
267;1994;E;0;107281;107281;5000;78.0194;98.4255;2.68203e+06;1.8218e+06;1;101;3.93509e+07
268;15325;E;0;77703;77703;3747.12;2.41796;18.5456;1.45581e+06;1.40395e+06;3;77.9424;3.03254e+07
269;277;E;0;71174;71174;3689.91;28.6475;45.2032;1.31313e+06;1.36398e+06;2;75.7982;2.94619e+07
270;5429;E;0;81446;81446;4516.66;33.9523;51.9562;1.83932e+06;1.64278e+06;1;91.3332;3.5484e+07
271;48556;E;0;106170;106170;2502.47;28.031;38.2267;1.32844e+06;936142;2;52.0494;2.02207e+07
272;46530;E;0;77676;77676;1642.47;21.7808;28.9211;637902;626588;2;34.8494;1.35343e+07
273;7260;E;0;95831;95831;5000;7.5462;27.9189;2.39577e+06;1.81412e+06;1;101;3.91851e+07
274;36151;E;0;70703;70703;1585.66;10.2603;17.6327;560553;585626;1;32.7131;1.26495e+07
275;42238;E;0;138388;138388;2640.47;27.957;39.3748;1.82704e+06;990046;3;55.8093;2.1385e+07
276;34953;E;0;103108;103108;1741.65;22.2979;29.0775;897891;650585;2;36.833;1.40526e+07
277;39884;E;0;111881;111881;3291.44;31.3047;45.2447;1.84125e+06;1.23246e+06;4;69.8287;2.66212e+07
278;52140;E;0;128592;128592;4214.25;21.1016;37.4715;2.70959e+06;1.50123e+06;1;85.285;3.24265e+07
279;51935;E;0;149191;149191;4663.24;73.0883;93.5004;3.47856e+06;1.69398e+06;3;96.2647;3.65899e+07
280;32777;E;0;79857;79857;2466.62;9.47196;20.2569;984883;885138;1;50.3323;1.9119e+07
281;50295;E;0;63718;63718;1641.21;6.28564;13.9647;522872;594540;1;33.8241;1.28421e+07
282;38468;E;0;70030;70030;2493.69;1.31234;12.4279;873166;892796;1;50.8738;1.92844e+07
283;151;E;78223;0;78223;1301.38;0;5.37308;508991;472680;1;27.0277;1.02099e+07
284;52605;E;0;84756;84756;1598.91;13.2421;19.1479;677584;611271;3;34.9781;1.32035e+07
285;35348;E;0;126757;126757;980.707;30.4337;34.571;621558;377628;2;21.6141;8.15677e+06
286;35345;E;0;86021;86021;1460.25;30.8555;37.585;628060;528997;1;30.205;1.14263e+07
287;12828;E;0;150176;150176;2786.43;56.7717;68.3224;2.09228e+06;990642;1;56.7286;2.13979e+07
288;5280;E;0;67117;67117;3479.61;26.5509;40.8412;1.1677e+06;1.23047e+06;1;70.5921;2.65782e+07
289;45241;E;0;69515;69515;4819.05;4.4953;26.0575;1.67498e+06;1.71198e+06;2;98.381;3.69788e+07
290;21267;E;0;112313;112313;1617.33;42.7272;47.9653;908238;596951;2;34.3467;1.28941e+07
291;5464;E;0;181560;181560;1011.93;37.8136;43.1007;918629;368411;1;21.2386;7.95767e+06
292;51907;E;0;151046;151046;3429.13;76.3232;90.2487;2.54022e+06;1.21788e+06;2;70.5826;2.63062e+07
293;50283;E;0;73469;73469;2963.16;11.3486;24.0359;1.0885e+06;1.0346e+06;1;60.2632;2.23473e+07
294;5111;E;0;73158;73158;4598.69;6.03432;27.7775;1.68216e+06;1.59253e+06;1;92.9739;3.43986e+07
295;34490;E;0;82567;82567;2607.6;15.5342;27.5835;1.07651e+06;919653;2;54.1521;1.98645e+07
296;42117;E;0;116530;116530;5000;23.547;43.5175;2.91325e+06;1.71284e+06;1;101;3.69974e+07
297;206;E;99689;0;99689;5000;0;19.5085;2.49223e+06;1.70698e+06;1;101;3.68707e+07
298;33694;E;0;126208;126208;905.678;39.1034;43.3068;571519;322164;1;19.1136;6.95874e+06
299;45607;E;0;58442;58442;3074.57;3.90038;15.7288;898421;1.05311e+06;1;62.4915;2.27472e+07
300;18201;E;0;125017;125017;4923.28;60.1216;80.0803;3.07747e+06;1.68961e+06;2;100.466;3.64957e+07
301;51345;E;0;153534;153534;5000;153.868;173.079;3.58191e+06;1.6937e+06;1;101;3.65839e+07
302;25554;E;0;74503;74503;4704.62;80.8402;99.4034;1.70584e+06;1.61389e+06;3;97.0925;3.48601e+07
303;258;E;93628;0;93628;3894.01;0;16.5679;1.82294e+06;1.32651e+06;2;79.8802;2.86526e+07
304;19373;E;0;85755;85755;3396.36;35.5584;52.6625;1.45627e+06;1.14319e+06;1;68.9272;2.46928e+07
305;5367;E;0;80244;80244;4138.97;1.08119;18.6557;1.66064e+06;1.38703e+06;1;83.7794;2.99598e+07
306;45232;E;0;69515;69515;2518.35;26.0575;37.1782;875317;849124;1;51.3671;1.83411e+07
307;15606;E;0;66455;66455;1431.08;2.90845;9.26156;475513;505548;2;30.6217;1.09198e+07
308;44341;E;0;103999;103999;3659.38;0.317382;15.6627;1.90286e+06;1.2242e+06;1;74.1876;2.64427e+07
309;15184;E;0;129659;129659;2596.25;20.6659;32.7429;1.68313e+06;872516;1;52.9249;1.88463e+07
310;312;E;76582;0;76582;3624.47;0;14.1265;1.38785e+06;1.20399e+06;1;73.4894;2.60062e+07
311;71;E;0;136065;136065;1087.92;22.2121;26.8062;740141;388791;2;23.7584;8.39788e+06
312;276;E;71174;0;71174;5000;0;28.6475;1.77935e+06;1.66787e+06;2;102;3.6026e+07
313;35851;E;0;63435;63435;1401.03;16.0422;22.2311;444371;471449;1;29.0206;1.01833e+07
314;35804;E;0;68509;68509;2939.87;6.7116;17.8783;1.00704e+06;971376;1;59.7974;2.09817e+07
315;153;E;68400;0;68400;5000;0;21.0059;1.71e+06;1.64039e+06;1;101;3.54325e+07
316;36817;E;0;65797;65797;2787.16;5.80274;18.3749;916933;919674;1;56.7431;1.9865e+07
317;1975;E;0;115134;115134;5000;29.376;50.0038;2.87835e+06;1.63648e+06;1;101;3.53479e+07
318;353;E;69283;0;69283;5000;0;21.5896;1.73208e+06;1.66308e+06;3;103;3.59225e+07
319;5996;E;0;57716;57716;4417.72;13.5961;33.694;1.27487e+06;1.43897e+06;1;89.3544;3.10817e+07
320;6882;E;0;93503;93503;4190.87;22.5677;39.7226;1.9593e+06;1.36521e+06;1;84.8174;2.94885e+07
321;29976;E;0;241077;241077;1863.87;42.7619;50.1258;2.22634e+06;631855;2;39.2773;1.36481e+07
322;13132;E;0;196475;196475;3822.91;24.3021;37.6187;3.75553e+06;1.25655e+06;2;78.4582;2.71416e+07
323;42990;E;0;112603;112603;2181.37;41.5321;51.6292;1.22814e+06;710628;1;44.6273;1.53496e+07
324;34851;E;0;60661;60661;3910.79;8.86311;26.9878;1.18616e+06;1.25853e+06;1;79.2159;2.71842e+07
325;41882;E;0;129850;129850;3347.89;37.0409;50.888;2.17362e+06;1.07759e+06;1;67.9579;2.32759e+07
326;38439;E;0;70030;70030;3600.47;12.4279;27.6662;1.26071e+06;1.15204e+06;1;73.0094;2.48841e+07
327;6812;E;0;55949;55949;2937.35;5.94276;18.5299;821708;956552;2;60.7469;2.06615e+07
328;18016;E;0;61545;61545;3310.97;1.1864;14.3445;1.01887e+06;1.05838e+06;1;67.2194;2.28611e+07
329;17647;E;0;77413;77413;2175.32;23.1853;33.3818;841989;716238;2;45.5063;1.54707e+07
330;19364;E;0;85755;85755;4416.99;18.0199;35.5584;1.8939e+06;1.43671e+06;3;91.3399;3.10329e+07
331;35842;E;0;70490;70490;1658.38;1.95703;8.82916;584496;537272;1;34.1676;1.16051e+07
332;41357;E;0;75110;75110;4300.24;2.65311;21.3867;1.61495e+06;1.36565e+06;1;87.0047;2.94981e+07
333;22619;E;0;168610;168610;2628.5;93.9878;103.832;2.09331e+06;869998;3;55.57;1.8792e+07
334;22240;E;0;148992;148992;5000;55.5274;76.5784;3.72337e+06;1.71146e+06;1;101;3.69675e+07
335;31329;E;0;135644;135644;4456.96;103.19;122.924;3.0228e+06;1.40697e+06;1;90.1391;3.03905e+07
336;13072;E;0;171055;171055;2457.62;29.7854;41.3335;2.10194e+06;798385;2;51.1524;1.72451e+07
337;22665;E;0;59768;59768;2488.38;0.0197953;11.7451;743626;791552;1;50.7675;1.70975e+07
338;52321;E;0;148031;148031;5000;21.5514;39.6526;3.70078e+06;1.57261e+06;1;101;3.39685e+07
339;32172;E;0;176135;176135;1837.1;52.9802;62.2599;1.61789e+06;587365;1;37.742;1.26871e+07
340;30337;E;0;212406;212406;884.74;9.12198;12.7108;939620;323193;3;20.6948;6.98096e+06
341;1079;E;0;203041;203041;2166.89;38.8394;46.8658;2.19337e+06;704705;2;45.3377;1.52216e+07
342;98;E;63582;0;63582;2723.31;0;10.2014;865766;872485;2;56.4661;1.88457e+07
343;3181;E;0;134857;134857;4378.37;52.1426;66.9504;2.9128e+06;1.43015e+06;5;92.5673;3.08912e+07
344;4594;E;0;85751;85751;1417.49;22.0575;28.7316;607756;466178;1;29.3498;1.00694e+07
345;24057;E;0;96950;96950;4199.27;24.5544;42.8904;2.0356e+06;1.32609e+06;2;85.9855;2.86436e+07
346;24081;E;0;96950;96950;1311.78;37.6643;42.1109;635888;618010;2;28.2357;1.3349e+07
347;7096;E;0;65318;65318;4219.4;22.9199;40.1662;1.37801e+06;1.35285e+06;4;88.3879;2.92215e+07
348;23071;E;0;99134;99134;4495.65;71.9276;85.8253;2.10971e+06;1.39668e+06;2;91.913;3.01683e+07
349;11153;E;0;136316;136316;3355.25;11.9501;26.9829;2.28687e+06;1.03143e+06;1;68.1049;2.22788e+07
350;35019;E;0;79982;79982;3792.69;59.4532;74.5635;1.51673e+06;1.16302e+06;1;76.8538;2.51212e+07
351;46578;E;0;87593;87593;4815.66;15.0596;35.7464;2.10909e+06;1.48754e+06;2;98.3132;3.21309e+07
352;18822;E;0;90638;90638;2889.06;42.3143;55.2495;1.30403e+06;889182;1;58.7813;1.92063e+07
353;14652;E;0;70065;70065;2473.98;18.7346;29.9335;866698;761429;1;50.4797;1.64469e+07
354;42229;E;0;126773;126773;3349.48;32.8513;44.4753;2.12312e+06;1.0173e+06;1;67.9896;2.19737e+07
355;13841;E;0;125592;125592;3572.62;37.357;48.2855;2.24346e+06;1.10373e+06;1;72.4524;2.38406e+07
356;18471;E;0;46713;46713;4964.92;5.21562;26.9722;1.15963e+06;1.51568e+06;2;101.298;3.27386e+07
357;51415;E;0;80270;80270;5000;54.922;76.0173;1.99871e+06;1.51966e+06;2;102;3.28246e+07
358;52146;E;0;128592;128592;2212.78;12.0968;21.1016;1.42273e+06;677954;1;45.2556;1.46438e+07
359;200;E;95550;0;95550;2666.93;0;9.37239;1.27412e+06;823643;2;55.3385;1.77907e+07
360;48672;E;0;81514;81514;3480.18;27.6172;42.0547;1.41842e+06;1.06084e+06;2;71.6035;2.29141e+07
361;34890;E;0;81270;81270;2335.59;43.8729;53.9031;949068;721580;2;48.7119;1.55861e+07
362;16763;E;0;55338;55338;1799.36;0.451593;8.17346;497864;558884;2;37.9872;1.20719e+07
363;46314;E;0;66148;66148;1886.61;10.0432;18.5066;623978;579791;2;39.7322;1.25235e+07
364;5834;E;0;95831;95831;3977.68;49.62;65.603;1.90592e+06;1.17361e+06;1;80.5535;2.53499e+07
365;44800;E;0;102881;102881;4666.2;25.5255;44.887;2.39009e+06;1.37416e+06;1;94.324;2.96819e+07
366;50177;E;0;63539;63539;1763.52;26.493;33.603;560261;541019;2;37.2704;1.1686e+07
367;212;E;0;55644;55644;3830.18;0;18.1329;1.06563e+06;1.12163e+06;1;77.6035;2.42272e+07
368;57644;E;0;48076;48076;4910.52;6.70026;29.3182;1.18039e+06;1.42838e+06;1;99.2104;3.08529e+07
369;275;E;0;50909;50909;1505.2;0;9.52612;383141;443938;1;31.104;9.58906e+06
370;18630;E;0;106424;106424;3068.64;90.445;102.371;1.61192e+06;915945;3;64.3727;1.97844e+07
371;21;E;108542;0;108542;1430.14;0;6.68522;776151;420606;1;29.6028;9.08509e+06
372;38976;E;0;78503;78503;4210.29;38.1488;54.5367;1.6526e+06;1.22076e+06;2;86.2058;2.63683e+07
373;15;E;61087;0;61087;1248.52;0;5.53402;381341;367017;1;25.9704;7.92757e+06
374;207;E;0;99689;99689;1690.24;19.5085;27.7231;842491;505848;2;35.8048;1.09263e+07
375;45593;E;0;77540;77540;3340.91;12.5675;26.0846;1.29527e+06;956825;1;67.8181;2.06674e+07
376;36881;E;0;50160;50160;3155.51;0;14.9413;791403;902456;1;64.1102;1.9493e+07
377;21268;E;0;63337;63337;1885.69;45.0895;53.5815;593819;557108;2;39.7137;1.20335e+07
378;35725;E;0;54378;54378;1982.26;7.97565;15.7674;538958;584202;2;41.6453;1.26188e+07
379;33807;E;0;59499;59499;3880.82;7.14709;24.0837;1.15452e+06;1.13054e+06;3;80.6164;2.44196e+07
380;7083;E;0;65318;65318;4667.9;6.41656;22.9199;1.52449e+06;1.36283e+06;4;97.358;2.94372e+07
381;378;E;66240;0;66240;5000;0;19.72;1.656e+06;1.41117e+06;1;101;3.04814e+07
382;35364;E;0;71284;71284;1307.8;0;5.8653;466126;390872;2;28.156;8.44283e+06
383;229;E;70368;0;70368;4750.34;0;20.5261;1.67136e+06;1.34648e+06;2;97.0067;2.90839e+07
384;2231;E;0;113712;113712;4027.06;57.9553;74.6746;2.28772e+06;1.13123e+06;1;81.5412;2.44345e+07
385;7054;E;0;62673;62673;1811.77;8.33645;15.7419;567744;543540;3;39.2353;1.17405e+07
386;6707;E;0;64785;64785;1019.23;6.13092;11.1709;330154;305981;1;21.3846;6.60918e+06
387;3679;E;0;85159;85159;5000;21.6152;41.2948;2.12898e+06;1.42353e+06;3;103;3.07482e+07
388;3736;E;0;97107;97107;1649.39;57.1246;63.5276;800837;524603;5;37.9878;1.13314e+07
389;50832;E;0;149191;149191;4726.86;71.9837;91.7648;3.52602e+06;1.3466e+06;3;97.5371;2.90866e+07
390;55855;E;0;51256;51256;3597.01;5.97793;22.7904;921842;1.03198e+06;3;74.9403;2.22908e+07
