k;id;type;s_count;i_count;charge_count;length;avg_in_bat;avg_out_bat;total_energy;demand_energy;grid_cost;total_cost;ework
21;30421;E;0;760208;760208;806.598;13.0191;16.5938;3.06591e+06;1.01052e+06;2;18.132;2.18273e+07
22;1333;E;0;614827;614827;282.843;20.9223;22.4429;869497;423633;2;7.65685;9.15046e+06
23;45281;E;0;186227;186227;3476.79;57.009;72.7471;3.23737e+06;3.89834e+06;1;70.5359;8.42041e+07
24;18478;E;0;185046;185046;562.939;34.536;37.0913;520848;737505;2;13.2588;1.59301e+07
25;51371;E;0;186576;186576;4242.36;46.7762;65.0674;3.95761e+06;4.87385e+06;4;88.8471;1.05275e+08
26;29983;E;0;270584;270584;3655.49;36.3921;51.233;4.94558e+06;4.06509e+06;2;75.1098;8.7806e+07
27;33544;E;0;205816;205816;5000;62.3841;83.9724;5.1454e+06;5.41826e+06;1;101;1.17034e+08
28;881;E;0;254258;254258;1814.66;28.4776;36.2156;2.30696e+06;1.98046e+06;1;37.2933;4.2778e+07
29;18682;E;0;172925;172925;5000;27.6866;48.0909;4.32313e+06;5.39172e+06;2;102;1.16461e+08
30;143;E;188273;0;188273;2704.76;0;11.9935;2.54616e+06;2.85804e+06;1;55.0951;6.17337e+07
31;18479;E;0;199727;199727;2256.8;34.1167;44.7515;2.25372e+06;2.37723e+06;1;46.1361;5.13482e+07
32;4367;E;0;198478;198478;2760.65;60.9433;73.3747;2.73964e+06;2.77459e+06;0;55.213;5.99312e+07
33;47667;E;0;197997;197997;2861.98;34.6652;47.7668;2.83332e+06;2.94667e+06;2;59.2396;6.3648e+07
34;1288;E;0;637190;637190;1852.15;9.72168;16.6524;5.90087e+06;1.91853e+06;3;40.0431;4.14402e+07
35;1580;E;0;601471;601471;297.321;22.1105;23.311;894151;614746;2;7.94643;1.32785e+07
36;51539;E;0;186576;186576;4394.59;28.0397;46.7762;4.09962e+06;4.47387e+06;6;93.8917;9.66355e+07
37;45277;E;0;187757;187757;1955.1;69.7683;78.5324;1.83541e+06;1.94254e+06;2;41.1019;4.19588e+07
38;4503;E;0;178812;178812;2419.01;41.4582;51.4823;2.16274e+06;2.30343e+06;1;49.3802;4.97541e+07
39;22265;E;0;176908;176908;4242.36;39.1172;56.4041;3.75253e+06;4.12171e+06;4;88.8471;8.90289e+07
40;30322;E;0;271848;271848;2602.21;4.9016;15.4218;3.53702e+06;2.41523e+06;1;53.0441;5.2169e+07
41;12776;E;0;155140;155140;3347.89;3.32549;17.698;2.59696e+06;3.08829e+06;1;67.9579;6.67071e+07
42;51294;E;0;191362;191362;1388.66;47.6086;53.713;1.32868e+06;1.34888e+06;2;29.7731;2.91358e+07
43;4371;E;0;198478;198478;2471.52;73.3747;84.3944;2.45271e+06;2.27682e+06;1;50.4304;4.91793e+07
44;4239;E;0;136780;136780;5000;23.6946;44.6594;3.4195e+06;4.56105e+06;2;102;9.85186e+07
45;33480;E;0;201733;201733;3053.74;83.0327;96.3028;3.0802e+06;2.8037e+06;2;63.0747;6.056e+07
46;45304;E;0;182891;182891;2048.83;49.1953;58.0488;1.87356e+06;1.89524e+06;2;42.9766;4.09373e+07
47;33571;E;0;205816;205816;4165.11;46.1368;62.3841;4.28623e+06;3.72651e+06;2;85.3022;8.04926e+07
48;10802;E;0;135197;135197;2915.28;5.35038;18.5348;1.97069e+06;2.67706e+06;3;61.3057;5.78246e+07
49;16199;E;0;157218;157218;2048.83;33.9117;42.4969;1.61056e+06;1.86858e+06;2;42.9766;4.03613e+07
50;44943;E;0;158718;158718;3232.7;10.8822;25.0038;2.56544e+06;2.85438e+06;1;65.654;6.16545e+07
51;4694;E;0;142116;142116;2907.32;27.0822;40.6816;2.06588e+06;2.65146e+06;3;61.1464;5.72716e+07
52;939;E;0;183118;183118;2703.99;1.03547;13.0545;2.47574e+06;2.38726e+06;1;55.0798;5.15649e+07
53;50880;E;0;148031;148031;4234.87;10.2287;27.8421;3.13446e+06;3.74133e+06;2;86.6974;8.08128e+07
54;22267;E;0;176908;176908;4394.59;56.4041;75.1679;3.88719e+06;4.04456e+06;6;93.8917;8.73624e+07
55;16176;E;0;161355;161355;3476.79;20.945;34.2985;2.80499e+06;3.02639e+06;1;70.5359;6.53701e+07
56;42029;E;0;128566;128566;2489.7;15.5829;26.8721;1.60045e+06;2.178e+06;1;50.794;4.70448e+07
57;51723;E;0;170236;170236;5000;38.6599;59.2029;4.2559e+06;4.44978e+06;4;104;9.61151e+07
58;31557;E;0;156185;156185;5000;24.1943;44.6989;3.90463e+06;4.13461e+06;1;101;8.93077e+07
59;31558;E;0;156185;156185;1047.05;19.5445;24.1943;817667;1.40552e+06;1;21.941;3.03592e+07
60;2331;E;0;156185;156185;1566.97;13.3638;19.5445;1.22369e+06;1.4137e+06;1;32.3394;3.05359e+07
61;12816;E;0;150176;150176;5000;13.4473;35.7937;3.7544e+06;4.11342e+06;1;101;8.88499e+07
62;41233;E;0;123185;123185;2199.95;19.2718;29.0214;1.35501e+06;1.86822e+06;2;45.999;4.03535e+07
63;18603;E;0;147044;147044;4572.76;51.7954;70.1236;3.36198e+06;3.74349e+06;1;92.4552;8.08593e+07
64;140;E;164058;0;164058;2618.19;0;11.7801;2.14767e+06;2.13799e+06;1;53.3637;4.61805e+07
65;12590;E;0;155140;155140;1804.56;2.70852;10.9802;1.3998e+06;1.51726e+06;2;38.0913;3.27728e+07
66;871;E;0;270584;270584;1863.87;51.233;59.047;2.52166e+06;1.56106e+06;2;39.2773;3.37189e+07
67;2453;E;0;173810;173810;1047.05;34.9151;39.2173;909938;871665;1;21.941;1.8828e+07
68;29991;E;0;238745;238745;2333.35;14.4368;24.0451;2.78537e+06;1.93333e+06;2;48.6669;4.17599e+07
69;44166;E;0;177510;177510;830.06;6.54695;10.2477;736720;696487;1;17.6012;1.50441e+07
70;22618;E;0;168610;168610;5000;43.7266;64.7932;4.21525e+06;4.0771e+06;4;104;8.80655e+07
71;4368;E;0;165935;165935;5000;23.1327;43.2272;4.14837e+06;3.97978e+06;2;102;8.59633e+07
72;2641;E;0;141008;141008;3765.05;22.3304;38.5257;2.65451e+06;2.92082e+06;1;76.301;6.30897e+07
73;18159;E;0;125017;125017;4945.2;31.1723;51.8722;3.09117e+06;3.89515e+06;3;101.904;8.41351e+07
74;29740;E;0;188608;188608;2047.58;4.43987;13.4419;1.93095e+06;1.63328e+06;2;42.9516;3.52789e+07
75;1058;E;0;222114;222114;3869.19;19.8529;35.7423;4.297e+06;2.96936e+06;1;78.3838;6.41382e+07
76;33608;E;0;205816;205816;2419.01;37.9709;48.2622;2.48935e+06;1.84678e+06;1;49.3802;3.98904e+07
77;41664;E;0;135934;135934;4136.67;35.1986;52.3578;2.81157e+06;3.12738e+06;1;83.7334;6.75514e+07
78;47581;E;0;172741;172741;988.537;31.3588;35.6413;853805;774837;1;20.7707;1.67365e+07
79;22181;E;0;174135;174135;1388.66;25.6012;31.0168;1.20907e+06;1.09745e+06;2;29.7731;2.37048e+07
80;885;E;0;238745;238745;3225.72;24.0451;35.8545;3.85063e+06;2.42167e+06;2;66.5145;5.23082e+07
81;2651;E;0;140588;140588;3765.05;9.90652;26.0634;2.6466e+06;2.77232e+06;1;76.301;5.98821e+07
82;886;E;0;267926;267926;2333.35;72.6635;81.1491;3.12582e+06;1.76673e+06;2;48.6669;3.81613e+07
83;44695;E;0;127848;127848;3822.4;18.7163;34.5632;2.44343e+06;2.77255e+06;1;77.448;5.98871e+07
84;16172;E;0;162072;162072;1955.1;14.2418;22.3438;1.58433e+06;1.4449e+06;2;41.1019;3.12099e+07
85;16147;E;0;128666;128666;3173.93;13.5082;27.01;2.04188e+06;2.4059e+06;3;66.4786;5.19674e+07
86;38;E;139926;0;139926;2715.88;0;12.221;1.90011e+06;1.92613e+06;1;55.3176;4.16043e+07
87;23225;E;0;151452;151452;4446.21;38.5933;56.4463;3.36694e+06;3.22672e+06;5;93.9242;6.96971e+07
88;41628;E;0;133457;133457;2254.28;52.2757;61.8771;1.50425e+06;1.57447e+06;1;46.0857;3.40085e+07
89;45312;E;0;182891;182891;3913.13;32.7589;49.1953;3.57838e+06;2.70373e+06;1;79.2626;5.84006e+07
90;51275;E;0;158694;158694;4301.49;54.9469;72.7275;3.4131e+06;2.95451e+06;2;88.0297;6.38175e+07
91;15061;E;0;153976;153976;830.06;30.3663;33.8925;639047;590278;1;17.6012;1.275e+07
92;41723;E;0;129850;129850;3288.24;19.9461;33.9698;2.13489e+06;2.17916e+06;1;66.7647;4.70699e+07
93;44324;E;0;139079;139079;2596.25;0;10.3861;1.80542e+06;1.72627e+06;1;52.9249;3.72875e+07
94;30161;E;0;286409;286409;2314.53;20.5436;30.3952;3.31451e+06;1.541e+06;1;47.2906;3.32857e+07
95;18547;E;0;168219;168219;2861.98;28.0201;39.3566;2.4072e+06;1.92532e+06;2;59.2396;4.1587e+07
96;5387;E;0;96459;96459;2442.69;0.822138;11.8248;1.1781e+06;1.63923e+06;2;50.8539;3.54073e+07
97;34922;E;0;112810;112810;4087.54;22.9049;40.7373;2.30557e+06;2.67784e+06;2;83.7507;5.78414e+07
98;11105;E;0;116437;116437;3295.17;4.73029;21.3677;1.9184e+06;2.12379e+06;1;66.9033;4.58739e+07
99;52331;E;0;148031;148031;4446.21;0.0649603;18.4433;3.29088e+06;2.97366e+06;5;93.9242;6.42309e+07
100;1466;E;0;175385;175385;3186.64;20.1503;32.6563;2.79444e+06;2.07451e+06;2;65.7327;4.48095e+07
101;44750;E;0;129525;129525;4547.84;8.07179;27.9514;2.9453e+06;2.89867e+06;1;91.9569;6.26113e+07
102;3040;E;0;142116;142116;2716.6;51.3212;62.9192;1.93036e+06;1.7999e+06;3;57.3319;3.88777e+07
103;42232;E;0;138298;138298;2662.71;8.13659;18.4092;1.84123e+06;1.71953e+06;2;55.2541;3.71419e+07
104;22860;E;0;151046;151046;4693.67;40.4965;59.582;3.5448e+06;3.02017e+06;4;97.8734;6.52357e+07
105;4536;E;0;151351;151351;905.678;0;3.67655;685377;586258;1;19.1136;1.26632e+07
106;32837;E;0;97107;97107;5000;6.0469;28.5793;2.42768e+06;3.2787e+06;7;107;7.08199e+07
107;51369;E;0;186576;186576;4773.86;65.0674;86.499;4.45344e+06;3.00631e+06;3;98.4771;6.49364e+07
108;51366;E;0;153534;153534;1492.77;88.3494;95.0997;1.14596e+06;941808;1;30.8555;2.0343e+07
109;30094;E;0;124291;124291;1346.18;16.5318;22.3633;836590;832133;1;27.9236;1.79741e+07
110;47721;E;0;172741;172741;4572.76;10.9995;31.3588;3.94951e+06;2.73769e+06;1;92.4552;5.91342e+07
111;1934;E;0;137093;137093;4742.04;0;19.0581;3.2505e+06;2.82845e+06;1;95.8408;6.10945e+07
112;31058;E;0;124291;124291;2150.99;15.0018;22.9584;1.33674e+06;1.37181e+06;2;45.0198;2.9631e+07
113;36366;E;0;112810;112810;1950.45;30.215;38.9274;1.10015e+06;1.17744e+06;1;40.0091;2.54328e+07
114;18126;E;0;126034;126034;4687.09;19.0007;40.5907;2.95366e+06;2.84323e+06;3;96.7417;6.14137e+07
115;47580;E;0;147044;147044;988.537;47.4576;51.7954;726792;619570;1;20.7707;1.33827e+07
116;22263;E;0;176908;176908;4773.86;20.4886;39.1172;4.22267e+06;2.88684e+06;3;98.4771;6.23557e+07
117;22241;E;0;148992;148992;1492.77;18.5111;24.3275;1.11206e+06;903659;1;30.8555;1.9519e+07
118;54637;E;0;116653;116653;4326.74;19.1383;37.7351;2.52364e+06;2.56113e+06;1;87.5348;5.53204e+07
119;50382;E;0;120644;120644;1617.33;8.9417;16.7099;975608;1.00317e+06;2;34.3467;2.16685e+07
120;52226;E;0;102649;102649;4907.78;0;23.514;2.51889e+06;2.98228e+06;5;103.156;6.44172e+07
121;1865;E;0;139721;139721;1711.87;16.0522;23.5667;1.19592e+06;1.00912e+06;1;35.2374;2.1797e+07
122;10899;E;0;155537;155537;1102.09;11.0211;15.9719;857078;657098;1;23.0418;1.41933e+07
123;44306;E;0;140305;140305;4765.69;20.1667;37.2881;3.34325e+06;2.76951e+06;2;97.3137;5.98214e+07
124;13127;E;0;172452;172452;2662.71;10.5822;22.3875;2.29594e+06;1.55777e+06;2;55.2541;3.36479e+07
125;5035;E;0;135491;135491;5000;8.96844;29.6244;3.38728e+06;2.87567e+06;2;102;6.21144e+07
126;51857;E;0;170236;170236;3432.46;15.2209;28.2098;2.92164e+06;1.95589e+06;1;69.6493;4.22473e+07
127;3083;E;0;137548;137548;2180.14;40.1321;49.1825;1.49937e+06;1.27813e+06;2;45.6028;2.76076e+07
128;19455;E;0;117783;117783;4432.73;12.2867;30.1013;2.6105e+06;2.52245e+06;2;90.6547;5.44849e+07
129;296;E;101239;0;101239;2735.93;0;12.4299;1.38491e+06;1.54795e+06;1;55.7186;3.34358e+07
130;48552;E;0;106170;106170;4677.87;9.50562;30.0698;2.48325e+06;2.61364e+06;1;94.5575;5.64545e+07
131;15636;E;0;143738;143738;4547.84;11.511;30.4842;3.26849e+06;2.53576e+06;1;91.9569;5.47725e+07
132;34499;E;0;82567;82567;2442.69;1.16423;10.4496;1.00843e+06;1.4018e+06;2;50.8539;3.02788e+07
133;23042;E;0;136469;136469;3564.6;35.0434;49.8125;2.43229e+06;1.98676e+06;1;72.2921;4.2914e+07
134;13843;E;0;125592;125592;4061.68;6.03543;22.0646;2.55057e+06;2.3276e+06;4;85.2336;5.02762e+07
135;34531;E;0;104784;104784;4182.02;22.3486;41.3528;2.19104e+06;2.29351e+06;1;84.6404;4.95398e+07
136;980;E;0;116378;116378;2918.3;26.653;39.1908;1.69813e+06;1.66265e+06;3;61.3661;3.59132e+07
137;40209;E;0;97748;97748;3084.49;10.6274;26.2904;1.50751e+06;1.68417e+06;1;62.6898;3.63781e+07
138;4439;E;0;178812;178812;5000;28.1092;47.8824;4.4703e+06;2.70697e+06;1;101;5.84705e+07
139;47583;E;0;155425;155425;562.939;41.6046;43.8412;437474;354156;2;13.2588;7.64976e+06
140;18146;E;0;141042;141042;912.789;31.8883;35.9038;643708;569742;2;20.2558;1.23064e+07
141;5572;E;0;120482;120482;1550.84;38.7064;45.5277;934241;878896;2;33.0168;1.89842e+07
142;5607;E;0;120482;120482;4334.83;45.5277;64.6107;2.61135e+06;2.42779e+06;3;89.6966;5.24403e+07
143;24139;E;0;96950;96950;4196.84;24.6058;41.1058;2.03442e+06;2.2603e+06;1;84.9368;4.88224e+07
144;13812;E;0;94962;94962;2415.48;1.56426;11.7836;1.14689e+06;1.31074e+06;1;49.3096;2.8312e+07
145;7271;E;0;95831;95831;5000;7.93624;28.0508;2.39578e+06;2.67579e+06;1;101;5.77971e+07
146;7261;E;0;95831;95831;1950.45;0;7.93624;934569;1.07963e+06;1;40.0091;2.33201e+07
147;22144;E;0;136630;136630;4301.49;16.2416;34.7423;2.93856e+06;2.3124e+06;2;88.0297;4.99477e+07
148;55555;E;0;87683;87683;4966.09;0.108891;23.2315;2.17721e+06;2.63201e+06;1;100.322;5.68515e+07
149;3017;E;0;152716;152716;5000;47.0169;68.8828;3.8179e+06;2.64964e+06;1;101;5.72322e+07
150;30574;E;0;209178;209178;2503.84;70.4315;80.9682;2.61874e+06;1.35237e+06;1;51.0767;2.92112e+07
151;43895;E;0;128666;128666;3983.08;2.13683;18.0723;2.56243e+06;2.14112e+06;2;81.6616;4.62481e+07
152;16200;E;0;157218;157218;3913.13;42.4969;59.9038;3.07607e+06;2.19372e+06;1;79.2626;4.73844e+07
153;21263;E;0;94892;94892;1455.15;6.59602;11.9614;690411;814926;2;31.103;1.76024e+07
154;17439;E;0;101563;101563;4815.66;9.28199;30.0735;2.44546e+06;2.53886e+06;2;98.3132;5.48393e+07
155;17429;E;0;112794;112794;720.069;0;2.79171;406098;438372;1;15.4014;9.46884e+06
156;46545;E;0;101563;101563;1382.93;2.77655;9.28199;702273;738335;1;28.6586;1.5948e+07
157;23041;E;0;125548;125548;2212.78;32.5101;41.9732;1.38905e+06;1.16583e+06;1;45.2556;2.51819e+07
158;41200;E;0;125260;125260;4583.68;17.2643;35.9605;2.87076e+06;2.39986e+06;2;93.6736;5.18369e+07
159;38764;E;0;126861;126861;3435.07;7.88273;23.2603;2.17888e+06;1.74936e+06;1;69.7014;3.77863e+07
160;35808;E;0;92138;92138;2939.87;0;13.4676;1.35437e+06;1.49084e+06;1;59.7974;3.22021e+07
161;44612;E;0;122962;122962;2216.41;0;9.09277;1.36267e+06;1.1509e+06;2;46.3282;2.48595e+07
162;5541;E;0;97172;97172;3173.94;3.68792;17.5678;1.54209e+06;1.64847e+06;3;66.4787;3.56069e+07
163;34662;E;0;157453;157453;3501.68;7.85174;28.2479;2.75675e+06;1.84133e+06;2;72.0336;3.97728e+07
164;18516;E;0;178796;178796;1227.76;48.4832;53.8251;1.09759e+06;657852;2;26.5552;1.42096e+07
165;5456;E;0;86392;86392;4616.43;2.1811;21.6666;1.99411e+06;2.26664e+06;1;93.3285;4.89594e+07
166;2622;E;0;115134;115134;2194.85;18.8393;28.2851;1.26351e+06;1.08469e+06;1;44.897;2.34293e+07
167;42922;E;0;101284;101284;2415.48;23.9608;34.3632;1.22325e+06;1.19003e+06;1;49.3096;2.57045e+07
168;41937;E;0;128566;128566;5000;26.8721;46.436;3.21415e+06;2.43626e+06;1;101;5.26232e+07
169;25530;E;0;96950;96950;4326.74;37.0817;54.9286;2.09739e+06;2.09501e+06;1;87.5348;4.52522e+07
170;24129;E;0;96950;96950;4259.91;7.57448;24.6058;2.06499e+06;2.08059e+06;1;86.1982;4.49407e+07
171;361;E;0;94988;94988;2755.72;40.6458;54.0137;1.3088e+06;1.34228e+06;1;56.1145;2.89932e+07
172;359;E;94988;0;94988;5000;0;22.1174;2.3747e+06;2.57954e+06;1;101;5.57182e+07
173;3108;E;0;137548;137548;4005.18;37.8821;54.0143;2.75452e+06;1.96221e+06;2;82.1036;4.23837e+07
174;50834;E;0;149191;149191;1523.34;40.3536;46.6943;1.13634e+06;775903;2;32.4668;1.67595e+07
175;35901;E;0;74051;74051;1658.38;2.93464;10.2277;614023;815977;1;34.1676;1.76251e+07
176;10624;E;0;85080;85080;4210.29;0.019232;19.0161;1.79106e+06;2.05213e+06;2;86.2058;4.43259e+07
177;31057;E;0;234780;234780;2150.99;5.74676;15.9771;2.52505e+06;1.0691e+06;2;45.0198;2.30925e+07
178;5558;E;0;174868;174868;3501.68;27.9883;36.5569;3.06166e+06;1.70714e+06;2;72.0336;3.68741e+07
179;34672;E;0;181560;181560;3305.1;26.9385;41.6363;3.00037e+06;1.75282e+06;1;67.1021;3.7861e+07
180;18627;E;0;106424;106424;3842.47;58.1889;74.0505;2.04466e+06;1.85647e+06;2;78.8494;4.00998e+07
181;2253;E;0;111900;111900;5000;16.3161;36.2371;2.7975e+06;2.4175e+06;3;103;5.2218e+07
182;30570;E;0;209178;209178;5000;78.1582;100.295;5.22945e+06;2.4028e+06;3;103;5.19005e+07
183;13098;E;0;171055;171055;3219.19;4.62356;18.7067;2.75329e+06;1.52294e+06;1;65.3837;3.28955e+07
184;50875;E;0;148031;148031;4309.32;27.8421;45.2669;3.18957e+06;1.99875e+06;1;87.1864;4.31731e+07
185;13818;E;0;92697;92697;1277.66;11.8683;16.8637;592177;603278;1;26.5532;1.30308e+07
186;34956;E;0;83073;83073;1741.65;0.501489;9.01981;723421;833637;2;36.833;1.80066e+07
187;54638;E;0;116653;116653;3160.78;5.03268;19.1383;1.84357e+06;1.46937e+06;2;65.2155;3.17384e+07
188;41350;E;0;85465;85465;3929.02;3.60164;20.6742;1.67897e+06;1.79206e+06;1;79.5804;3.87084e+07
189;7274;E;0;95831;95831;2080.85;23.842;32.8914;997052;978385;2;43.6171;2.11331e+07
190;6245;E;0;91064;91064;3743.06;3.5982;19.2082;1.70429e+06;1.71959e+06;2;76.8612;3.71431e+07
191;6242;E;0;108698;108698;980.707;1.54723;5.64675;533005;492957;2;21.6141;1.06479e+07
192;42031;E;0;128566;128566;2767.21;10.3867;21.3818;1.77885e+06;1.25995e+06;1;56.3443;2.72149e+07
193;2073;E;0;137332;137332;2094.84;12.1303;20.547;1.43845e+06;979138;2;43.8969;2.11494e+07
194;2451;E;0;113712;113712;872.035;38.6535;42.6928;495804;570248;2;19.4407;1.23174e+07
195;47735;E;0;123612;123612;3068.64;9.14891;22.714;1.8966e+06;1.42914e+06;3;64.3727;3.08694e+07
196;45501;E;0;86738;86738;2942.25;31.4686;44.6979;1.27603e+06;1.31355e+06;1;59.8451;2.83727e+07
197;42933;E;0;98273;98273;1277.66;18.3214;24.1331;627798;597116;1;26.5532;1.28977e+07
198;41710;E;0;129850;129850;5000;31.7969;51.2799;3.24625e+06;2.21363e+06;1;101;4.78143e+07
199;24020;E;0;98853;98853;4959.05;9.2899;29.5899;2.45108e+06;2.1909e+06;1;100.181;4.73233e+07
200;45883;E;0;70269;70269;1435.07;1.34246;7.11999;504203;649318;1;29.7013;1.40253e+07
201;15646;E;0;140423;140423;2216.41;29.0976;38.5618;1.55618e+06;1.00942e+06;2;46.3282;2.18035e+07
202;42148;E;0;116530;116530;5000;7.96395;29.076;2.91325e+06;2.1962e+06;1;101;4.7438e+07
203;15994;E;0;68025;68025;3836.37;2.32912;18.5229;1.30485e+06;1.72705e+06;3;79.7275;3.73043e+07
204;51724;E;0;170236;170236;2628.5;28.2098;38.6599;2.23733e+06;1.20201e+06;3;55.57;2.59634e+07
205;48636;E;0;84667;84667;3480.18;4.12394;19.6205;1.47328e+06;1.54562e+06;2;71.6035;3.33855e+07
206;141;E;78362;0;78362;1749.43;0;8.15945;685444;775875;1;35.9886;1.67589e+07
207;3735;E;0;97107;97107;5000;26.402;45.6372;2.42768e+06;2.28124e+06;6;106;4.92748e+07
208;14122;E;0;98747;98747;3691.77;4.64355;20.6359;1.82276e+06;1.60529e+06;1;74.8354;3.46742e+07
209;35484;E;0;78673;78673;3819.21;3.32995;20.7577;1.50234e+06;1.69688e+06;3;79.3842;3.66525e+07
210;35987;E;0;104537;104537;4190.87;27.7179;45.4742;2.19051e+06;1.81293e+06;1;84.8174;3.91593e+07
211;35990;E;0;104537;104537;957.807;23.0293;27.7179;500631;483815;1;20.1561;1.04504e+07
212;3935;E;0;80280;80280;1903.2;0;9.33847;763946;834717;1;39.0641;1.80299e+07
213;22612;E;0;168610;168610;5000;31.4233;50.8427;4.21525e+06;2.2004e+06;3;103;4.75287e+07
214;360;E;0;94988;94988;5000;22.1174;40.6458;2.3747e+06;2.15441e+06;1;101;4.65354e+07
215;5852;E;0;73438;73438;1280.35;2.92684;8.4492;470132;566646;1;26.607;1.22396e+07
216;18803;E;0;99093;99093;3630.78;1.16753;16.7832;1.79892e+06;1.56059e+06;1;73.6156;3.37088e+07
217;18620;E;0;106424;106424;2040.22;53.2842;61.9827;1.08564e+06;904571;2;42.8043;1.95387e+07
218;32095;E;0;142116;142116;3973.36;40.6816;54.9977;2.82339e+06;1.71792e+06;2;81.4672;3.7107e+07
219;2994;E;0;142116;142116;2448.14;46.0775;55.6752;1.7396e+06;1.16263e+06;1;49.9627;2.51128e+07
220;3038;E;0;152139;152139;1837.1;31.1582;36.782;1.39747e+06;816856;1;37.742;1.76441e+07
221;40004;E;0;137363;137363;1102.09;2.84959;7.4344;756931;482317;1;23.0418;1.04181e+07
222;5560;E;0;145042;145042;3305.1;26.2335;39.7433;2.39689e+06;1.39516e+06;1;67.1021;3.01355e+07
223;40938;E;0;83893;83893;2020.64;6.79348;15.198;847587;860302;1;41.4128;1.85825e+07
224;33798;E;0;152716;152716;5000;49.4404;73.7427;3.8179e+06;2.11338e+06;2;102;4.5649e+07
225;31740;E;0;116143;116143;2194.85;18.6472;28.0264;1.27458e+06;928462;1;44.897;2.00548e+07
226;31084;E;0;116143;116143;1682.61;24.8485;32.0501;977118;775199;2;35.6522;1.67443e+07
227;43156;E;0;154437;154437;4847.94;38.0492;61.6033;3.74351e+06;2.00236e+06;1;97.9588;4.32509e+07
228;30084;E;0;116378;116378;4575;7.99651;26.653;2.66215e+06;1.90282e+06;2;93.4999;4.1101e+07
229;42961;E;0;92610;92610;4187.35;22.649;39.9738;1.93895e+06;1.71246e+06;1;84.7471;3.69891e+07
230;148;E;76125;0;76125;2242.16;0;9.62346;853424;944605;2;46.8433;2.04035e+07
